timestamp,input_id,status,button_status,percent
timestamp,x,y,z
timestamp,LX,LY,RX,RY,LT,RT,DPAD_X,DPAD_Y,A,B,X,Y,LB,RB,LT,RT,BACK,START,LS,RS,UP,DOWN,LEFT,RIGHT
2024-08-07 17:49:59.288039,TR,inactive,0,0.0
2024-08-07 17:49:59.288039,S1X_+1,active,0,1.0
2024-08-07 17:49:59.289553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.309232,0.356328125,0.6522442118326823,1.0
2024-08-07 17:49:59.333844,0.35211181640625,0.6567498779296875,1.0
2024-08-07 17:49:59.371537,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.371537,TR,inactive,0,0.0
2024-08-07 17:49:59.371537,S1X_+1,active,0,1.0
2024-08-07 17:49:59.363494,0.3547119903564453,0.653307139078776,1.0
2024-08-07 17:49:59.373561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.397319,0.3524620056152344,0.6492278035481771,1.0
2024-08-07 17:49:59.451583,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.451583,TR,inactive,0,0.0
2024-08-07 17:49:59.451583,S1X_+1,active,0,1.0
2024-08-07 17:49:59.433580,0.34530555725097656,0.6555890909830729,1.0
2024-08-07 17:49:59.453138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.481934,0.34008796691894533,0.6645280965169271,1.0
2024-08-07 17:49:59.506054,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.506054,TR,inactive,0,0.0
2024-08-07 17:49:59.506054,S1X_+1,active,0,1.0
2024-08-07 17:49:59.506885,0.3373546600341797,0.655531972249349,1.0
2024-08-07 17:49:59.505025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.555269,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.555269,TR,inactive,0,0.0
2024-08-07 17:49:59.555269,S1X_+1,active,0,1.0
2024-08-07 17:49:59.556083,0.338897705078125,0.6577127075195313,1.0
2024-08-07 17:49:59.556838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.590288,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.590288,TR,inactive,0,0.0
2024-08-07 17:49:59.590288,S1X_+1,active,0,1.0
2024-08-07 17:49:59.586112,0.33842559814453127,0.6575232950846354,1.0
2024-08-07 17:49:59.592359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.614562,0.3351958465576172,0.6621507771809896,1.0
2024-08-07 17:49:59.638343,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.638343,TR,inactive,0,0.0
2024-08-07 17:49:59.638343,S1X_+1,active,0,1.0
2024-08-07 17:49:59.641552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.661517,0.33463836669921876,0.6630133565266927,1.0
2024-08-07 17:49:59.686673,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.686673,TR,inactive,0,0.0
